recpname,eqptype,eqpid
SOW04,SWEIGHT,WEIGH02
SOW04,SWEIGHT,WEIGH04
SPA01,SPVACOVN,1VO-07
SPA01,SPVACOVN,1VO-08
SPA01,SPVACOVN,1VO-09
SPA01,SPVACOVN,1VO-11
SPA01,SPVACOVN,1VO-07
SPA01,SPVACOVN,1VO-08
SPA01,SPVACOVN,1VO-09
SPA01,SPVACOVN,1VO-11
SPA01,SPVACOVN,1VO-07
SPA01,SPVACOVN,1VO-08
SPA01,SPVACOVN,1VO-09
SPA01,SPVACOVN,1VO-11
SPA01,SPVACOVN,1VO-07
SPA01,SPVACOVN,1VO-08
SPA01,SPVACOVN,1VO-09
SPA01,SPVACOVN,1VO-11
SPB01,SPBAKE,PEB09C01
SPB01,SPBAKE,PEB09C02
SPB01,SPBAKE,PEB09H01
SPB01,SPBAKE,PEB09H02
SPB01,SPBAKE,PEB09H03
SPB01,SPBAKE,PEB09H04
SPB01,SPBAKE,PEB09H05
SPB01,SPBAKE,PEB09H06
SPB01,SPBAKE,PEB09H07
SPB01,SPBAKE,PEB09H08
SPB01,SPBAKE,PEB09H09
SPB01,SPBAKE,PEB09H10
SPB01,SPBAKE,PEB09H11
SPB01,SPBAKE,PEB09H12
SPB01,SPBAKE,PEB09H13
SPB01,SPBAKE,PEB09H14
SPB01,SPBAKE,PEB09H15
SPB01,SPBAKE,PEB09H16
SPB01,SPBAKE,PEB09H17
SPB01,SPBAKE,PEB09H18
SPB01,SPBAKE,PEB09H19
SPB01,SPBAKE,PEB09C01
SPB01,SPBAKE,PEB09C02
SPB01,SPBAKE,PEB09H01
SPB01,SPBAKE,PEB09H02
SPB01,SPBAKE,PEB09H03
SPB01,SPBAKE,PEB09H04
SPB01,SPBAKE,PEB09H05
SPB01,SPBAKE,PEB09H06
SPB01,SPBAKE,PEB09H07
SPB01,SPBAKE,PEB09H08
SPB01,SPBAKE,PEB09H09
SPB01,SPBAKE,PEB09H10
SPB01,SPBAKE,PEB09H11
SPB01,SPBAKE,PEB09H12
SPB01,SPBAKE,PEB09H13
SPB01,SPBAKE,PEB09H14
SPB01,SPBAKE,PEB09H15
SPB01,SPBAKE,PEB09H16
SPB01,SPBAKE,PEB09H17
SPB01,SPBAKE,PEB09H18
SPB01,SPBAKE,PEB09H19
SPB02,SPBAKE,PEB09C01
SPB02,SPBAKE,PEB09C02
SPB02,SPBAKE,PEB09H01
SPB02,SPBAKE,PEB09H02
SPB02,SPBAKE,PEB09H03
SPB02,SPBAKE,PEB09H04
SPB02,SPBAKE,PEB09H05
SPB02,SPBAKE,PEB09H06
SPB02,SPBAKE,PEB09H07
SPB02,SPBAKE,PEB09H08
SPB02,SPBAKE,PEB09H09
SPB02,SPBAKE,PEB09H10
SPB02,SPBAKE,PEB09H11
SPB02,SPBAKE,PEB09H12
SPB02,SPBAKE,PEB09H13
SPB02,SPBAKE,PEB09H14
SPB02,SPBAKE,PEB09H15
SPB02,SPBAKE,PEB09H16
SPB02,SPBAKE,PEB09H17
SPB02,SPBAKE,PEB09H18
SPB02,SPBAKE,PEB09H19
SPB02,SPBAKE,PEB09C01
SPB02,SPBAKE,PEB09C02
SPB02,SPBAKE,PEB09H01
SPB02,SPBAKE,PEB09H02
SPB02,SPBAKE,PEB09H03
SPB02,SPBAKE,PEB09H04
SPB02,SPBAKE,PEB09H05
SPB02,SPBAKE,PEB09H06
SPB02,SPBAKE,PEB09H07
SPB02,SPBAKE,PEB09H08
SPB02,SPBAKE,PEB09H09
SPB02,SPBAKE,PEB09H10
SPB02,SPBAKE,PEB09H11
SPB02,SPBAKE,PEB09H12
SPB02,SPBAKE,PEB09H13
SPB02,SPBAKE,PEB09H14
SPB02,SPBAKE,PEB09H15
SPB02,SPBAKE,PEB09H16
SPB02,SPBAKE,PEB09H17
SPB02,SPBAKE,PEB09H18
SPB02,SPBAKE,PEB09H19
SPB02,SPBAKE,PEB09C01
SPB02,SPBAKE,PEB09C02
SPB02,SPBAKE,PEB09H01
SPB02,SPBAKE,PEB09H02
SPB02,SPBAKE,PEB09H03
SPB02,SPBAKE,PEB09H04
SPB02,SPBAKE,PEB09H05
SPB02,SPBAKE,PEB09H06
SPB02,SPBAKE,PEB09H07
SPB02,SPBAKE,PEB09H08
SPB02,SPBAKE,PEB09H09
SPB02,SPBAKE,PEB09H10
SPB02,SPBAKE,PEB09H11
SPB02,SPBAKE,PEB09H12
SPB02,SPBAKE,PEB09H13
SPB02,SPBAKE,PEB09H14
SPB02,SPBAKE,PEB09H15
SPB02,SPBAKE,PEB09H16
SPB02,SPBAKE,PEB09H17
SPB02,SPBAKE,PEB09H18
SPB02,SPBAKE,PEB09H19
SPB61,SPBAKE,PEB09C01
SPB61,SPBAKE,PEB09C02
SPB61,SPBAKE,PEB09H01
SPB61,SPBAKE,PEB09H02
SPB61,SPBAKE,PEB09H03
SPB61,SPBAKE,PEB09H04
SPB61,SPBAKE,PEB09H05
SPB61,SPBAKE,PEB09H06
SPB61,SPBAKE,PEB09H07
SPB61,SPBAKE,PEB09H08
SPB61,SPBAKE,PEB09H09
SPB61,SPBAKE,PEB09H10
SPB61,SPBAKE,PEB09H11
SPB61,SPBAKE,PEB09H12
SPB61,SPBAKE,PEB09H13
SPB61,SPBAKE,PEB09H14
SPB61,SPBAKE,PEB09H15
SPB61,SPBAKE,PEB09H16
SPB61,SPBAKE,PEB09H17
SPB61,SPBAKE,PEB09H18
SPB61,SPBAKE,PEB09H19
SPB61,SPBAKE,PEB09C01
SPB61,SPBAKE,PEB09C02
SPB61,SPBAKE,PEB09H01
SPB61,SPBAKE,PEB09H02
SPB61,SPBAKE,PEB09H03
SPB61,SPBAKE,PEB09H04
SPB61,SPBAKE,PEB09H05
SPB61,SPBAKE,PEB09H06
SPB61,SPBAKE,PEB09H07
SPB61,SPBAKE,PEB09H08
SPB61,SPBAKE,PEB09H09
SPB61,SPBAKE,PEB09H10
SPB61,SPBAKE,PEB09H11
SPB61,SPBAKE,PEB09H12
SPB61,SPBAKE,PEB09H13
SPB61,SPBAKE,PEB09H14
SPB61,SPBAKE,PEB09H15
SPB61,SPBAKE,PEB09H16
SPB61,SPBAKE,PEB09H17
SPB61,SPBAKE,PEB09H18
SPB61,SPBAKE,PEB09H19
SPB61,SPBAKE,PEB09C01
SPB61,SPBAKE,PEB09C02
SPB61,SPBAKE,PEB09H01
SPB61,SPBAKE,PEB09H02
SPB61,SPBAKE,PEB09H03
SPB61,SPBAKE,PEB09H04
SPB61,SPBAKE,PEB09H05
SPB61,SPBAKE,PEB09H06
SPB61,SPBAKE,PEB09H07
SPB61,SPBAKE,PEB09H08
SPB61,SPBAKE,PEB09H09
SPB61,SPBAKE,PEB09H10
SPB61,SPBAKE,PEB09H11
SPB61,SPBAKE,PEB09H12
SPB61,SPBAKE,PEB09H13
SPB61,SPBAKE,PEB09H14
SPB61,SPBAKE,PEB09H15
SPB61,SPBAKE,PEB09H16
SPB61,SPBAKE,PEB09H17
SPB61,SPBAKE,PEB09H18
SPB61,SPBAKE,PEB09H19
SPC01,SPNITOVN,1NO-13
SPC01,SPNITOVN,1NO-14
SPC01,SPNITOVN,1NO-15
SPC01,SPNITOVN,1NO-19
SPC01,SPNITOVN,1NO-20
SPC01,SPNITOVN,1NO-21
SPC01,SPNITOVN,1NO-22
SPC01,SPNITOVN,1NO-24
SPC01,SPNITOVN,1NO-13
SPC01,SPNITOVN,1NO-14
SPC01,SPNITOVN,1NO-15
SPC01,SPNITOVN,1NO-19
SPC01,SPNITOVN,1NO-20
SPC01,SPNITOVN,1NO-21
SPC01,SPNITOVN,1NO-22
SPC01,SPNITOVN,1NO-24
SPC01,SPNITOVN,1NO-13
SPC01,SPNITOVN,1NO-14
SPC01,SPNITOVN,1NO-15
SPC01,SPNITOVN,1NO-19
SPC01,SPNITOVN,1NO-20
SPC01,SPNITOVN,1NO-21
SPC01,SPNITOVN,1NO-22
SPC01,SPNITOVN,1NO-24
SPC02,SPNITOVN,1NO-13
SPC02,SPNITOVN,1NO-14
SPC02,SPNITOVN,1NO-15
SPC02,SPNITOVN,1NO-19
SPC02,SPNITOVN,1NO-20
SPC02,SPNITOVN,1NO-21
SPC02,SPNITOVN,1NO-22
SPC02,SPNITOVN,1NO-24
SPC02,SPNITOVN,1NO-13
SPC02,SPNITOVN,1NO-14
SPC02,SPNITOVN,1NO-15
SPC02,SPNITOVN,1NO-19
SPC02,SPNITOVN,1NO-20
SPC02,SPNITOVN,1NO-21
SPC02,SPNITOVN,1NO-22
SPC02,SPNITOVN,1NO-24
SPC61,SPNITOVN,1NO-13
SPC61,SPNITOVN,1NO-14
SPC61,SPNITOVN,1NO-15
SPC61,SPNITOVN,1NO-19
SPC61,SPNITOVN,1NO-20
SPC61,SPNITOVN,1NO-21
SPC61,SPNITOVN,1NO-22
SPC61,SPNITOVN,1NO-24
SPC62,SPNITOVN,1NO-13
SPC62,SPNITOVN,1NO-14
SPC62,SPNITOVN,1NO-15
SPC62,SPNITOVN,1NO-19
SPC62,SPNITOVN,1NO-20
SPC62,SPNITOVN,1NO-21
SPC62,SPNITOVN,1NO-22
SPC62,SPNITOVN,1NO-24
SPD01,SPCRDEV,1SDV-15
SPD01,SPCRDEV,2FDV-04
SPD01,SPCRDEV,DV01CP01
SPD01,SPCRDEV,DV01CP02
SPD01,SPCRDEV,DV01CP03
SPD01,SPCRDEV,DV01CP04
SPD01,SPCRDEV,DV01DE01
SPD01,SPCRDEV,DV01DE02
SPD01,SPCRDEV,DV01DE03
SPD01,SPCRDEV,DV01DE04
SPD01,SPCRDEV,DV01HP01
SPD01,SPCRDEV,DV01HP02
SPD01,SPCRDEV,DV01HP03
SPD01,SPCRDEV,DV01HP04
SPD01,SPCRDEV,DV01HP05
SPD01,SPCRDEV,DV01HP06
SPD01,SPCRDEV,DV01HP07
SPD01,SPCRDEV,DV07CP01
SPD01,SPCRDEV,DV07CP02
SPD01,SPCRDEV,DV07CP03
SPD01,SPCRDEV,DV07CP04
SPD01,SPCRDEV,DV07DE01
SPD01,SPCRDEV,DV07DE02
SPD01,SPCRDEV,DV07DE03
SPD01,SPCRDEV,DV07DE04
SPD01,SPCRDEV,DV07HP01
SPD01,SPCRDEV,DV07HP02
SPD01,SPCRDEV,DV07HP03
SPD01,SPCRDEV,DV07HP04
SPD01,SPCRDEV,DV07HP05
SPD01,SPCRDEV,DV07HP06
SPD01,SPCRDEV,DV07HP07
SPD01,SPCRDEV,DV07HP08
SPD01,SPCRDEV,DV08HP08
SPD01,SPCRDEV,1SDV-15
SPD01,SPCRDEV,2FDV-04
SPD01,SPCRDEV,DV01CP01
SPD01,SPCRDEV,DV01CP02
SPD01,SPCRDEV,DV01CP03
SPD01,SPCRDEV,DV01CP04
SPD01,SPCRDEV,DV01DE01
SPD01,SPCRDEV,DV01DE02
SPD01,SPCRDEV,DV01DE03
SPD01,SPCRDEV,DV01DE04
SPD01,SPCRDEV,DV01HP01
SPD01,SPCRDEV,DV01HP02
SPD01,SPCRDEV,DV01HP03
SPD01,SPCRDEV,DV01HP04
SPD01,SPCRDEV,DV01HP05
SPD01,SPCRDEV,DV01HP06
SPD01,SPCRDEV,DV01HP07
SPD01,SPCRDEV,DV07CP01
SPD01,SPCRDEV,DV07CP02
SPD01,SPCRDEV,DV07CP03
SPD01,SPCRDEV,DV07CP04
SPD01,SPCRDEV,DV07DE01
SPD01,SPCRDEV,DV07DE02
SPD01,SPCRDEV,DV07DE03
SPD01,SPCRDEV,DV07DE04
SPD01,SPCRDEV,DV07HP01
SPD01,SPCRDEV,DV07HP02
SPD01,SPCRDEV,DV07HP03
SPD01,SPCRDEV,DV07HP04
SPD01,SPCRDEV,DV07HP05
SPD01,SPCRDEV,DV07HP06
SPD01,SPCRDEV,DV07HP07
SPD01,SPCRDEV,DV07HP08
SPD01,SPCRDEV,DV08HP08
SPD01,SPCRDEV,1SDV-15
SPD01,SPCRDEV,2FDV-04
SPD01,SPCRDEV,DV01CP01
SPD01,SPCRDEV,DV01CP02
SPD01,SPCRDEV,DV01CP03
SPD01,SPCRDEV,DV01CP04
SPD01,SPCRDEV,DV01DE01
SPD01,SPCRDEV,DV01DE02
SPD01,SPCRDEV,DV01DE03
SPD01,SPCRDEV,DV01DE04
SPD01,SPCRDEV,DV01HP01
SPD01,SPCRDEV,DV01HP02
SPD01,SPCRDEV,DV01HP03
SPD01,SPCRDEV,DV01HP04
SPD01,SPCRDEV,DV01HP05
SPD01,SPCRDEV,DV01HP06
SPD01,SPCRDEV,DV01HP07
SPD01,SPCRDEV,DV07CP01
SPD01,SPCRDEV,DV07CP02
SPD01,SPCRDEV,DV07CP03
SPD01,SPCRDEV,DV07CP04
SPD01,SPCRDEV,DV07DE01
SPD01,SPCRDEV,DV07DE02
SPD01,SPCRDEV,DV07DE03
SPD01,SPCRDEV,DV07DE04
SPD01,SPCRDEV,DV07HP01
SPD01,SPCRDEV,DV07HP02
SPD01,SPCRDEV,DV07HP03
SPD01,SPCRDEV,DV07HP04
SPD01,SPCRDEV,DV07HP05
SPD01,SPCRDEV,DV07HP06
SPD01,SPCRDEV,DV07HP07
SPD01,SPCRDEV,DV07HP08
SPD01,SPCRDEV,DV08HP08
SPD02,SPCRDEV,1SDV-15
SPD02,SPCRDEV,2FDV-04
SPD02,SPCRDEV,DV01CP01
SPD02,SPCRDEV,DV01CP02
SPD02,SPCRDEV,DV01CP03
SPD02,SPCRDEV,DV01CP04
SPD02,SPCRDEV,DV01DE01
SPD02,SPCRDEV,DV01DE02
SPD02,SPCRDEV,DV01DE03
SPD02,SPCRDEV,DV01DE04
SPD02,SPCRDEV,DV01HP01
SPD02,SPCRDEV,DV01HP02
SPD02,SPCRDEV,DV01HP03
SPD02,SPCRDEV,DV01HP04
SPD02,SPCRDEV,DV01HP05
SPD02,SPCRDEV,DV01HP06
SPD02,SPCRDEV,DV01HP07
SPD02,SPCRDEV,DV07CP01
SPD02,SPCRDEV,DV07CP02
SPD02,SPCRDEV,DV07CP03
SPD02,SPCRDEV,DV07CP04
SPD02,SPCRDEV,DV07DE01
SPD02,SPCRDEV,DV07DE02
SPD02,SPCRDEV,DV07DE03
SPD02,SPCRDEV,DV07DE04
SPD02,SPCRDEV,DV07HP01
SPD02,SPCRDEV,DV07HP02
SPD02,SPCRDEV,DV07HP03
SPD02,SPCRDEV,DV07HP04
SPD02,SPCRDEV,DV07HP05
SPD02,SPCRDEV,DV07HP06
SPD02,SPCRDEV,DV07HP07
SPD02,SPCRDEV,DV07HP08
SPD02,SPCRDEV,DV08HP08
SPD02,SPCRDEV,1SDV-15
SPD02,SPCRDEV,2FDV-04
SPD02,SPCRDEV,DV01CP01
SPD02,SPCRDEV,DV01CP02
SPD02,SPCRDEV,DV01CP03
SPD02,SPCRDEV,DV01CP04
SPD02,SPCRDEV,DV01DE01
SPD02,SPCRDEV,DV01DE02
SPD02,SPCRDEV,DV01DE03
SPD02,SPCRDEV,DV01DE04
SPD02,SPCRDEV,DV01HP01
SPD02,SPCRDEV,DV01HP02
SPD02,SPCRDEV,DV01HP03
SPD02,SPCRDEV,DV01HP04
SPD02,SPCRDEV,DV01HP05
SPD02,SPCRDEV,DV01HP06
SPD02,SPCRDEV,DV01HP07
SPD02,SPCRDEV,DV07CP01
SPD02,SPCRDEV,DV07CP02
SPD02,SPCRDEV,DV07CP03
SPD02,SPCRDEV,DV07CP04
SPD02,SPCRDEV,DV07DE01
SPD02,SPCRDEV,DV07DE02
SPD02,SPCRDEV,DV07DE03
SPD02,SPCRDEV,DV07DE04
SPD02,SPCRDEV,DV07HP01
SPD02,SPCRDEV,DV07HP02
SPD02,SPCRDEV,DV07HP03
SPD02,SPCRDEV,DV07HP04
SPD02,SPCRDEV,DV07HP05
SPD02,SPCRDEV,DV07HP06
SPD02,SPCRDEV,DV07HP07
SPD02,SPCRDEV,DV07HP08
SPD02,SPCRDEV,DV08HP08
SPD02,SPCRDEV,1SDV-15
SPD02,SPCRDEV,2FDV-04
SPD02,SPCRDEV,DV01CP01
SPD02,SPCRDEV,DV01CP02
SPD02,SPCRDEV,DV01CP03
SPD02,SPCRDEV,DV01CP04
SPD02,SPCRDEV,DV01DE01
SPD02,SPCRDEV,DV01DE02
SPD02,SPCRDEV,DV01DE03
SPD02,SPCRDEV,DV01DE04
SPD02,SPCRDEV,DV01HP01
SPD02,SPCRDEV,DV01HP02
SPD02,SPCRDEV,DV01HP03
SPD02,SPCRDEV,DV01HP04
SPD02,SPCRDEV,DV01HP05
SPD02,SPCRDEV,DV01HP06
SPD02,SPCRDEV,DV01HP07
SPD02,SPCRDEV,DV07CP01
SPD02,SPCRDEV,DV07CP02
SPD02,SPCRDEV,DV07CP03
SPD02,SPCRDEV,DV07CP04
SPD02,SPCRDEV,DV07DE01
SPD02,SPCRDEV,DV07DE02
SPD02,SPCRDEV,DV07DE03
SPD02,SPCRDEV,DV07DE04
SPD02,SPCRDEV,DV07HP01
SPD02,SPCRDEV,DV07HP02
SPD02,SPCRDEV,DV07HP03
SPD02,SPCRDEV,DV07HP04
SPD02,SPCRDEV,DV07HP05
SPD02,SPCRDEV,DV07HP06
SPD02,SPCRDEV,DV07HP07
SPD02,SPCRDEV,DV07HP08
SPD02,SPCRDEV,DV08HP08
SPD03,SPRESDEV,2RDV-09
SPD03,SPRESDEV,DV04CP01
SPD03,SPRESDEV,DV04CP02
SPD03,SPRESDEV,DV04CP03
SPD03,SPRESDEV,DV04CP04
SPD03,SPRESDEV,DV04DE01
SPD03,SPRESDEV,DV04DE02
SPD03,SPRESDEV,DV04DE03
SPD03,SPRESDEV,DV04DE04
SPD03,SPRESDEV,DV04HP01
SPD03,SPRESDEV,DV04HP02
SPD03,SPRESDEV,DV04HP03
SPD03,SPRESDEV,DV04HP04
SPD03,SPRESDEV,DV04HP05
SPD03,SPRESDEV,DV04HP06
SPD03,SPRESDEV,DV04HP07
SPD03,SPRESDEV,DV05CP01
SPD03,SPRESDEV,DV05CP02
SPD03,SPRESDEV,DV05CP03
SPD03,SPRESDEV,DV05CP04
SPD03,SPRESDEV,DV05DE01
SPD03,SPRESDEV,DV05DE02
SPD03,SPRESDEV,DV05DE03
SPD03,SPRESDEV,DV05DE04
SPD03,SPRESDEV,DV05HP01
SPD03,SPRESDEV,DV05HP02
SPD03,SPRESDEV,DV05HP03
SPD03,SPRESDEV,DV05HP04
SPD03,SPRESDEV,DV05HP05
SPD03,SPRESDEV,DV05HP06
SPD03,SPRESDEV,DV05HP07
SPD03,SPRESDEV,DV08CP01
SPD03,SPRESDEV,DV08CP02
SPD03,SPRESDEV,DV08CP03
SPD03,SPRESDEV,DV08CP04
SPD03,SPRESDEV,DV08DE01
SPD03,SPRESDEV,DV08DE02
SPD03,SPRESDEV,DV08DE03
SPD03,SPRESDEV,DV08DE04
SPD03,SPRESDEV,DV08HP01
SPD03,SPRESDEV,DV08HP02
SPD03,SPRESDEV,DV08HP03
SPD03,SPRESDEV,DV08HP04
SPD03,SPRESDEV,DV08HP05
SPD03,SPRESDEV,DV08HP06
SPD03,SPRESDEV,DV08HP07
SPD04,SPCRDEV,1SDV-15
SPD04,SPCRDEV,2FDV-04
SPD04,SPCRDEV,DV01CP01
SPD04,SPCRDEV,DV01CP02
SPD04,SPCRDEV,DV01CP03
SPD04,SPCRDEV,DV01CP04
SPD04,SPCRDEV,DV01DE01
SPD04,SPCRDEV,DV01DE02
SPD04,SPCRDEV,DV01DE03
SPD04,SPCRDEV,DV01DE04
SPD04,SPCRDEV,DV01HP01
SPD04,SPCRDEV,DV01HP02
SPD04,SPCRDEV,DV01HP03
SPD04,SPCRDEV,DV01HP04
SPD04,SPCRDEV,DV01HP05
SPD04,SPCRDEV,DV01HP06
SPD04,SPCRDEV,DV01HP07
SPD04,SPCRDEV,DV07CP01
SPD04,SPCRDEV,DV07CP02
SPD04,SPCRDEV,DV07CP03
SPD04,SPCRDEV,DV07CP04
SPD04,SPCRDEV,DV07DE01
SPD04,SPCRDEV,DV07DE02
SPD04,SPCRDEV,DV07DE03
SPD04,SPCRDEV,DV07DE04
SPD04,SPCRDEV,DV07HP01
SPD04,SPCRDEV,DV07HP02
SPD04,SPCRDEV,DV07HP03
SPD04,SPCRDEV,DV07HP04
SPD04,SPCRDEV,DV07HP05
SPD04,SPCRDEV,DV07HP06
SPD04,SPCRDEV,DV07HP07
SPD04,SPCRDEV,DV07HP08
SPD04,SPCRDEV,DV08HP08
SPD04,SPCRDEV,1SDV-15
SPD04,SPCRDEV,2FDV-04
SPD04,SPCRDEV,DV01CP01
SPD04,SPCRDEV,DV01CP02
SPD04,SPCRDEV,DV01CP03
SPD04,SPCRDEV,DV01CP04
SPD04,SPCRDEV,DV01DE01
SPD04,SPCRDEV,DV01DE02
SPD04,SPCRDEV,DV01DE03
SPD04,SPCRDEV,DV01DE04
SPD04,SPCRDEV,DV01HP01
SPD04,SPCRDEV,DV01HP02
SPD04,SPCRDEV,DV01HP03
SPD04,SPCRDEV,DV01HP04
SPD04,SPCRDEV,DV01HP05
SPD04,SPCRDEV,DV01HP06
SPD04,SPCRDEV,DV01HP07
SPD04,SPCRDEV,DV07CP01
SPD04,SPCRDEV,DV07CP02
SPD04,SPCRDEV,DV07CP03
SPD04,SPCRDEV,DV07CP04
SPD04,SPCRDEV,DV07DE01
SPD04,SPCRDEV,DV07DE02
SPD04,SPCRDEV,DV07DE03
SPD04,SPCRDEV,DV07DE04
SPD04,SPCRDEV,DV07HP01
SPD04,SPCRDEV,DV07HP02
SPD04,SPCRDEV,DV07HP03
SPD04,SPCRDEV,DV07HP04
SPD04,SPCRDEV,DV07HP05
SPD04,SPCRDEV,DV07HP06
SPD04,SPCRDEV,DV07HP07
SPD04,SPCRDEV,DV07HP08
SPD04,SPCRDEV,DV08HP08
SPD05,SPCRDEV,1SDV-15
SPD05,SPCRDEV,2FDV-04
SPD05,SPCRDEV,DV01CP01
SPD05,SPCRDEV,DV01CP02
SPD05,SPCRDEV,DV01CP03
SPD05,SPCRDEV,DV01CP04
SPD05,SPCRDEV,DV01DE01
SPD05,SPCRDEV,DV01DE02
SPD05,SPCRDEV,DV01DE03
SPD05,SPCRDEV,DV01DE04
SPD05,SPCRDEV,DV01HP01
SPD05,SPCRDEV,DV01HP02
SPD05,SPCRDEV,DV01HP03
SPD05,SPCRDEV,DV01HP04
SPD05,SPCRDEV,DV01HP05
SPD05,SPCRDEV,DV01HP06
SPD05,SPCRDEV,DV01HP07
SPD05,SPCRDEV,DV07CP01
SPD05,SPCRDEV,DV07CP02
SPD05,SPCRDEV,DV07CP03
SPD05,SPCRDEV,DV07CP04
SPD05,SPCRDEV,DV07DE01
SPD05,SPCRDEV,DV07DE02
SPD05,SPCRDEV,DV07DE03
SPD05,SPCRDEV,DV07DE04
SPD05,SPCRDEV,DV07HP01
SPD05,SPCRDEV,DV07HP02
SPD05,SPCRDEV,DV07HP03
SPD05,SPCRDEV,DV07HP04
SPD05,SPCRDEV,DV07HP05
SPD05,SPCRDEV,DV07HP06
SPD05,SPCRDEV,DV07HP07
SPD05,SPCRDEV,DV07HP08
SPD05,SPCRDEV,DV08HP08
SPD06,SPCRDEV,1SDV-15
SPD06,SPCRDEV,2FDV-04
SPD06,SPCRDEV,DV01CP01
SPD06,SPCRDEV,DV01CP02
SPD06,SPCRDEV,DV01CP03
SPD06,SPCRDEV,DV01CP04
SPD06,SPCRDEV,DV01DE01
SPD06,SPCRDEV,DV01DE02
SPD06,SPCRDEV,DV01DE03
SPD06,SPCRDEV,DV01DE04
SPD06,SPCRDEV,DV01HP01
SPD06,SPCRDEV,DV01HP02
SPD06,SPCRDEV,DV01HP03
SPD06,SPCRDEV,DV01HP04
SPD06,SPCRDEV,DV01HP05
SPD06,SPCRDEV,DV01HP06
SPD06,SPCRDEV,DV01HP07
SPD06,SPCRDEV,DV07CP01
SPD06,SPCRDEV,DV07CP02
SPD06,SPCRDEV,DV07CP03
SPD06,SPCRDEV,DV07CP04
SPD06,SPCRDEV,DV07DE01
SPD06,SPCRDEV,DV07DE02
SPD06,SPCRDEV,DV07DE03
SPD06,SPCRDEV,DV07DE04
SPD06,SPCRDEV,DV07HP01
SPD06,SPCRDEV,DV07HP02
SPD06,SPCRDEV,DV07HP03
SPD06,SPCRDEV,DV07HP04
SPD06,SPCRDEV,DV07HP05
SPD06,SPCRDEV,DV07HP06
SPD06,SPCRDEV,DV07HP07
SPD06,SPCRDEV,DV07HP08
SPD06,SPCRDEV,DV08HP08
SPD07,SPCRDEV,1SDV-15
SPD07,SPCRDEV,2FDV-04
SPD07,SPCRDEV,DV01CP01
SPD07,SPCRDEV,DV01CP02
SPD07,SPCRDEV,DV01CP03
SPD07,SPCRDEV,DV01CP04
SPD07,SPCRDEV,DV01DE01
SPD07,SPCRDEV,DV01DE02
SPD07,SPCRDEV,DV01DE03
SPD07,SPCRDEV,DV01DE04
SPD07,SPCRDEV,DV01HP01
SPD07,SPCRDEV,DV01HP02
SPD07,SPCRDEV,DV01HP03
SPD07,SPCRDEV,DV01HP04
SPD07,SPCRDEV,DV01HP05
SPD07,SPCRDEV,DV01HP06
SPD07,SPCRDEV,DV01HP07
SPD07,SPCRDEV,DV07CP01
SPD07,SPCRDEV,DV07CP02
SPD07,SPCRDEV,DV07CP03
SPD07,SPCRDEV,DV07CP04
SPD07,SPCRDEV,DV07DE01
SPD07,SPCRDEV,DV07DE02
SPD07,SPCRDEV,DV07DE03
SPD07,SPCRDEV,DV07DE04
SPD07,SPCRDEV,DV07HP01
SPD07,SPCRDEV,DV07HP02
SPD07,SPCRDEV,DV07HP03
SPD07,SPCRDEV,DV07HP04
SPD07,SPCRDEV,DV07HP05
SPD07,SPCRDEV,DV07HP06
SPD07,SPCRDEV,DV07HP07
SPD07,SPCRDEV,DV07HP08
SPD07,SPCRDEV,DV08HP08
SPD08,SPCRDEV,1SDV-15
SPD08,SPCRDEV,2FDV-04
SPD08,SPCRDEV,DV01CP01
SPD08,SPCRDEV,DV01CP02
SPD08,SPCRDEV,DV01CP03
SPD08,SPCRDEV,DV01CP04
SPD08,SPCRDEV,DV01DE01
SPD08,SPCRDEV,DV01DE02
SPD08,SPCRDEV,DV01DE03
SPD08,SPCRDEV,DV01DE04
SPD08,SPCRDEV,DV01HP01
SPD08,SPCRDEV,DV01HP02
SPD08,SPCRDEV,DV01HP03
SPD08,SPCRDEV,DV01HP04
SPD08,SPCRDEV,DV01HP05
SPD08,SPCRDEV,DV01HP06
SPD08,SPCRDEV,DV01HP07
SPD08,SPCRDEV,DV07CP01
SPD08,SPCRDEV,DV07CP02
SPD08,SPCRDEV,DV07CP03
SPD08,SPCRDEV,DV07CP04
SPD08,SPCRDEV,DV07DE01
SPD08,SPCRDEV,DV07DE02
SPD08,SPCRDEV,DV07DE03
SPD08,SPCRDEV,DV07DE04
SPD08,SPCRDEV,DV07HP01
SPD08,SPCRDEV,DV07HP02
SPD08,SPCRDEV,DV07HP03
SPD08,SPCRDEV,DV07HP04
SPD08,SPCRDEV,DV07HP05
SPD08,SPCRDEV,DV07HP06
SPD08,SPCRDEV,DV07HP07
SPD08,SPCRDEV,DV07HP08
SPD08,SPCRDEV,DV08HP08
SPD09,SPCRDEV,1SDV-15
SPD09,SPCRDEV,2FDV-04
SPD09,SPCRDEV,DV01CP01
SPD09,SPCRDEV,DV01CP02
SPD09,SPCRDEV,DV01CP03
SPD09,SPCRDEV,DV01CP04
SPD09,SPCRDEV,DV01DE01
SPD09,SPCRDEV,DV01DE02
SPD09,SPCRDEV,DV01DE03
SPD09,SPCRDEV,DV01DE04
SPD09,SPCRDEV,DV01HP01
SPD09,SPCRDEV,DV01HP02
SPD09,SPCRDEV,DV01HP03
SPD09,SPCRDEV,DV01HP04
SPD09,SPCRDEV,DV01HP05
